,id,host_is_superhost,host_listings_count,host_identity_verified,accommodates,price,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
1490,16403060,0,55,1,6,217.0,149,4.5,4.68,2.16
1491,16422467,0,1,1,2,75.0,23,4.57,4.71,0.33
1492,16424953,0,2,0,2,65.0,11,4.27,4.36,0.17
1493,16436842,0,1,1,4,99.0,47,4.51,4.59,0.68
1494,16440545,0,1,1,2,35.0,12,4.92,5.0,0.28
1495,16447955,0,1,1,2,30.0,78,4.69,4.92,1.16
1496,16476531,0,4,1,1,46.0,178,4.95,4.93,2.67
1497,16486689,0,1,1,2,40.0,1,0.0,,0.01
1498,16501354,0,12,1,2,82.0,110,4.66,4.64,1.59
1499,16506904,0,2,1,4,120.0,270,4.64,4.88,3.95
1500,16539288,1,5,1,2,304.0,296,4.76,4.92,4.39
1501,16574449,0,12,1,4,52.0,76,4.35,4.45,1.11
1502,16583959,0,8,1,1,47.0,4,5.0,5.0,0.06
1503,16584113,0,1,0,2,36.0,2,4.5,5.0,0.03
1504,16584154,0,8,1,1,50.0,8,4.75,4.75,0.12
1505,16600911,0,2,0,2,55.0,5,4.6,4.0,0.1
1506,16623868,0,1,1,4,169.0,130,4.88,4.98,1.9
1507,16625894,0,1,1,4,180.0,11,4.64,4.82,0.16
1508,16654869,0,8,1,2,120.0,262,4.82,4.73,3.84
1509,16657391,0,1,1,2,53.0,13,4.85,4.92,0.19
1510,16660908,0,2,1,2,50.0,413,4.78,4.9,6.01
1511,16673324,1,1,1,4,190.0,152,4.61,4.86,2.22
1512,16697344,0,1,1,7,170.0,3,4.67,5.0,0.05
1513,16717269,0,1,0,8,571.0,4,5.0,5.0,0.06
1514,16723237,0,1,1,6,209.0,4,5.0,5.0,0.06
1515,16738755,0,1,1,3,66.0,4,5.0,5.0,0.06
1516,16751516,0,2,0,2,50.0,19,4.18,4.41,0.28
1517,16753787,0,2,1,6,80.0,298,4.54,4.67,4.37
1518,16762429,0,21,1,4,145.0,97,4.45,4.74,1.45
1519,16773126,0,5,1,4,185.0,65,4.57,5.0,0.95
1520,16773924,0,1,1,4,96.0,91,4.9,4.78,1.36
1521,16776470,0,3,1,2,75.0,60,4.62,4.98,0.87
1522,16779325,0,1,1,2,100.0,11,4.91,4.55,0.17
1523,16801749,0,1,0,1,50.0,2,5.0,5.0,0.03
1524,16801886,0,1,0,4,114.0,25,4.24,4.64,0.37
1525,16809676,0,2,0,4,168.0,307,4.34,4.91,4.47
1526,16809987,0,1,1,4,75.0,141,4.9,4.84,2.14
1527,16810933,0,1,1,2,80.0,3,5.0,5.0,0.04
1528,16823486,0,1,0,2,100.0,122,4.89,4.88,1.9
1529,16827752,0,1,1,4,100.0,4,4.5,4.25,0.06
1530,16835753,0,18,1,4,140.0,121,4.36,4.9,1.77
1531,16840562,0,2,1,2,35.0,25,4.81,4.65,0.36
1532,16854865,0,1,1,4,375.0,2,5.0,5.0,0.03
1533,16858195,0,12,1,4,55.0,67,4.43,4.52,0.98
1534,16887983,0,2,1,2,60.0,16,4.88,4.8,0.26
1535,16888535,0,1,0,3,72.0,23,4.0,4.79,0.34
1536,16892665,0,1,0,1,28.0,7,4.57,5.0,0.1
1537,16939447,0,1,1,6,150.0,46,4.93,4.89,0.7
1538,16944672,0,2,1,2,276.0,264,4.71,4.91,3.91
1539,16945019,0,12,1,4,55.0,75,4.51,4.56,1.1
1540,16952757,0,3,0,3,99.0,49,4.83,4.67,0.77
1541,16971923,1,2,1,2,80.0,58,4.84,4.67,0.87
1542,16991227,0,5,0,2,69.0,5,4.4,4.8,0.08
1543,16996308,0,1,0,1,29.0,7,5.0,4.57,0.1
1544,17009602,0,1,1,4,165.0,27,4.72,4.72,0.4
1545,17012260,0,2,1,2,60.0,65,4.78,4.8,0.96
1546,17024098,0,1,1,2,80.0,11,4.91,4.82,0.16
1547,17034586,0,1,1,2,132.0,1,5.0,5.0,0.01
1548,17038030,0,1,0,3,500.0,2,5.0,4.0,0.03
1549,17048961,0,3,1,1,81.0,9,4.89,4.89,0.13
1550,17050103,0,1,0,2,35.0,40,4.95,4.49,0.59
1551,17050779,0,5,1,3,137.0,388,4.74,4.96,5.75
1552,17080347,0,2,1,2,72.0,33,4.84,4.74,0.49
1553,17093485,0,1,1,6,133.0,2,5.0,4.5,0.03
1554,17101503,0,1,1,3,105.0,26,4.96,4.88,0.4
1555,17117272,0,1,1,2,60.0,1,5.0,5.0,0.01
1556,17120391,0,1,1,2,55.0,9,5.0,4.71,0.13
1557,17133387,0,1,1,6,314.0,114,4.57,4.86,1.69
1558,17148322,0,1,0,3,90.0,12,4.45,4.45,0.18
1559,17155240,1,1,1,2,120.0,74,4.92,4.79,1.12
1560,17163088,0,1,0,2,60.0,3,4.67,4.67,0.04
1561,17163361,1,2,1,4,171.0,186,4.95,4.69,2.78
1562,17166109,1,6,1,2,78.0,136,4.6,4.71,2.08
1563,17175658,1,2,1,2,74.0,83,4.93,4.74,1.27
1564,17182361,0,1,1,6,2500.0,30,4.93,4.86,0.45
1565,17215828,0,1,1,2,220.0,27,4.85,4.89,0.4
1566,17220159,0,1,1,2,85.0,43,4.91,4.93,0.67
1567,17223836,0,1,1,1,99.0,3,5.0,4.33,3.0
1568,17229815,1,2,1,5,220.0,166,4.77,4.77,2.48
1569,17250633,0,1,1,4,227.0,5,4.8,4.6,0.08
1570,17250812,0,3,0,3,99.0,22,4.95,4.82,0.38
1571,17254698,1,2,1,5,185.0,136,4.95,4.8,2.25
1572,17259306,0,3,1,1,85.0,1,5.0,4.0,0.01
1573,17260698,0,1,0,2,80.0,2,5.0,4.0,0.03
1574,17266494,0,1,1,2,69.0,12,4.36,4.82,0.18
1575,17270780,0,2,1,2,200.0,17,4.69,4.75,0.25
1576,17281376,0,1,0,2,139.0,29,4.72,4.79,0.43
1577,17282744,0,12,1,4,55.0,61,4.44,4.48,0.9
1578,17299318,0,1,0,4,76.0,1,5.0,5.0,0.01
1579,17300101,0,12,1,4,55.0,70,4.44,4.59,1.05
1580,17310826,0,1,0,2,30.0,5,5.0,5.0,0.07
1581,17316655,0,1,0,2,51.0,68,4.81,4.48,1.01
1582,17327215,1,2,1,2,50.0,124,4.89,4.82,1.85
1583,17332289,0,1,1,2,144.0,1,5.0,5.0,0.01
1584,17340060,0,18,1,4,145.0,120,4.73,4.9,1.78
1585,17341140,0,1,1,2,63.0,6,4.2,4.6,0.09
1586,17354239,0,1,1,1,61.0,71,4.73,4.81,1.06
1587,17359519,0,1,1,2,65.0,5,5.0,5.0,0.07
1588,17364110,0,2,1,6,400.0,3,5.0,5.0,0.05
1589,17380757,0,1,0,2,40.0,1,0.0,,0.02
1590,17393930,0,1,1,2,61.0,4,5.0,5.0,0.06
1591,17397359,0,2,1,2,87.0,86,4.67,4.64,1.38
1592,17397836,0,2,1,2,91.0,81,4.88,4.74,1.21
1593,17404624,0,1,1,5,200.0,5,5.0,4.8,0.07
1594,17405291,0,1,1,2,60.0,126,4.9,4.63,1.93
1595,17413716,0,3,1,2,46.0,11,5.0,4.9,0.17
1596,17414703,0,1,0,2,55.0,99,4.77,4.72,1.56
1597,17415446,0,1,1,2,90.0,72,4.92,4.74,1.13
1598,17418540,1,1,1,5,311.0,229,4.96,4.98,3.42
1599,17427277,0,1,1,5,111.0,19,4.94,4.38,0.28
1600,17430482,0,1,1,2,165.0,193,4.84,4.92,2.89
1601,17452508,0,2,1,2,75.0,12,5.0,4.92,0.18
1602,17458320,0,12,1,4,85.0,19,4.79,4.58,0.29
1603,17472575,0,3,1,2,109.0,20,5.0,4.85,0.3
1604,17477190,0,2,1,4,110.0,27,4.88,4.84,0.4
1605,17478225,0,2,1,4,250.0,8,4.5,4.5,0.12
1606,17479761,0,1,1,4,151.0,40,4.63,4.95,0.6
1607,17480160,0,2,0,6,300.0,1,0.0,,0.01
1608,17486966,0,1,1,2,190.0,13,4.7,5.0,0.21
1609,17497180,1,2,1,2,35.0,64,4.86,4.7,0.96
1610,17502918,0,1,1,2,80.0,14,4.64,4.46,0.21
1611,17504921,0,2,1,2,85.0,16,4.81,4.88,0.29
1612,17508695,0,1,1,2,70.0,2,5.0,5.0,0.03
1613,17512654,0,3,1,1,60.0,1,4.0,3.0,0.02
1614,17522834,0,1,1,1,17.0,4,4.5,4.75,0.06
1615,17526979,0,1,1,2,70.0,1,5.0,5.0,0.01
1616,17529529,0,1,1,7,250.0,4,4.33,5.0,0.1
1617,17537997,0,1,1,1,37.0,4,4.0,5.0,0.07
1618,17541932,0,1,0,2,127.0,7,4.57,4.86,0.1
1619,17550825,0,3,0,2,53.0,83,4.56,4.83,1.26
1620,17551000,0,1,1,4,375.0,1,5.0,5.0,0.01
1621,17556584,0,12,1,4,85.0,74,4.31,4.51,1.11
1622,17562361,0,1,0,2,60.0,3,4.67,5.0,0.04
1623,17567424,1,1,0,2,71.0,46,4.91,4.85,0.69
1624,17568650,0,1,1,5,400.0,1,5.0,5.0,0.01
1625,17571486,0,1,1,3,180.0,6,4.8,5.0,0.09
1626,17571602,0,1,1,2,20.0,1,3.0,,0.01
1627,17574284,1,5,1,4,123.0,149,4.93,4.92,2.22
1628,17584567,0,1,1,2,131.0,10,4.4,5.0,5.45
1629,17589038,0,1,0,2,55.0,22,4.59,4.43,0.33
1630,17590383,0,1,0,3,120.0,3,5.0,4.67,0.04
1631,17597032,0,1,1,2,150.0,1,5.0,5.0,0.01
1632,17597039,0,1,1,4,122.0,21,4.33,3.86,0.31
1633,17605506,1,1,0,2,50.0,358,4.86,4.58,5.34
1634,17607779,0,1,0,4,68.0,1,4.0,4.0,0.01
1635,17613499,0,1,0,2,250.0,2,0.0,,0.03
1636,17613753,0,1,1,4,198.0,1,5.0,4.0,0.01
1637,17613918,0,1,1,6,650.0,9,5.0,5.0,0.14
1638,17616236,0,1,1,2,36.0,1,0.0,,0.01
1639,17618483,0,3,1,2,68.0,1,5.0,3.0,0.01
1640,17620923,0,3,1,2,99.0,2,4.0,5.0,0.03
1641,17620947,0,1,1,4,160.0,1,5.0,5.0,0.01
1642,17621238,0,3,1,2,99.0,20,4.42,4.94,0.3
1643,17629997,0,1,1,4,151.0,21,4.48,4.65,0.32
1644,17637701,0,2,1,2,75.0,2,4.0,4.5,0.03
1645,17638393,0,1,1,2,99.0,2,5.0,5.0,0.04
1646,17646024,0,1,1,2,36.0,13,4.54,4.77,0.21
1647,17646150,0,9,1,6,420.0,2,4.5,5.0,0.04
1648,17648114,0,3,1,6,122.0,190,4.88,4.9,2.86
1649,17648997,0,1,1,2,90.0,1,4.0,4.0,0.01
1650,17649031,1,2,1,3,110.0,218,4.77,4.64,3.27
1651,17662306,0,1,0,8,175.0,1,5.0,4.0,0.01
1652,17662376,0,1,1,2,70.0,8,4.75,5.0,0.12
1653,17666241,0,2,1,2,58.0,219,4.85,4.75,3.28
1654,17673363,0,2,1,2,58.0,204,4.87,4.8,3.05
1655,17675992,0,1,0,4,120.0,3,3.0,3.5,0.05
1656,17677191,0,2,0,3,165.0,3,4.0,4.5,0.05
1657,17678182,0,1,1,2,70.0,1,4.0,4.0,0.02
1658,17682161,0,1,1,2,75.0,16,4.36,4.54,0.24
1659,17682372,0,2,1,4,100.0,33,4.72,4.8,0.49
1660,17688615,0,1,0,8,200.0,1,0.0,,0.02
1661,17688731,1,1,1,2,70.0,345,4.91,4.91,5.61
1662,17689000,0,1,1,2,140.0,267,4.62,4.65,4.0
1663,17690036,0,1,1,1,30.0,144,4.91,4.62,2.16
1664,17692989,0,1,1,6,214.0,9,4.75,4.75,0.13
1665,17698717,0,1,1,4,100.0,3,4.0,4.0,0.04
1666,17699228,0,2,0,2,119.0,10,4.75,4.38,0.15
1667,17700049,0,3,1,1,250.0,14,4.58,5.0,0.25
1668,17700089,0,1,0,8,250.0,10,4.8,4.7,0.15
1669,17700290,0,1,0,1,24.0,1,5.0,5.0,0.01
1670,17706880,0,2,1,2,250.0,18,4.94,5.0,0.35
1671,17706892,0,2,1,2,213.0,2,5.0,5.0,0.03
1672,17707064,0,1,1,2,59.0,62,4.85,4.6,0.93
1673,17710194,0,1,1,2,105.0,137,4.69,4.96,2.06
1674,17712286,0,1,1,4,70.0,15,4.0,4.69,0.23
1675,17728457,0,3,1,2,66.0,8,5.0,4.88,0.13
1676,17730621,0,1,0,2,94.0,6,4.67,5.0,0.09
1677,17732498,0,2,0,1,25.0,2,4.5,5.0,0.03
1678,17740404,0,1,0,4,103.0,5,4.75,4.75,0.07
1679,17741089,0,1,1,1,55.0,6,5.0,5.0,0.1
1680,17742527,0,5,1,3,138.0,472,4.77,4.96,7.09
1681,17742592,0,1,1,3,80.0,2,5.0,5.0,0.03
1682,17756677,0,1,1,2,95.0,91,4.81,4.85,1.37
1683,17772474,0,1,1,2,70.0,35,4.74,4.6,1.09
1684,17785066,0,1,0,6,243.0,1,0.0,,0.02
1685,17787937,0,1,0,2,75.0,7,5.0,5.0,0.11
1686,17789586,0,2,1,4,100.0,8,4.5,4.88,0.12
1687,17800624,0,2,0,4,88.0,3,5.0,5.0,0.05
1688,17810642,0,2,1,1,66.0,104,4.73,4.69,1.6
1689,17818039,1,6,1,5,238.0,35,4.83,4.74,0.53
1690,17819310,0,1,1,1,40.0,2,5.0,,0.03
1691,17835292,1,6,1,4,200.0,45,4.96,4.84,0.68
1692,17837320,1,1,1,2,180.0,163,4.93,4.83,2.52
1693,17857327,0,1,0,4,80.0,1,0.0,,0.02
1694,17859553,0,3,1,2,29.0,12,4.25,4.58,0.18
1695,17870583,0,1,1,4,165.0,87,4.66,4.84,1.32
1696,17871605,0,1,0,2,51.0,28,4.56,4.4,0.43
1697,17875947,0,1,1,5,259.0,30,4.75,4.5,0.46
1698,17888424,0,1,1,4,160.0,6,5.0,5.0,0.09
1699,17901826,1,1,1,5,386.0,183,4.93,4.99,2.8
1700,17904037,0,1,0,2,50.0,217,4.72,4.75,3.27
1701,17905996,0,12,1,2,46.0,68,4.49,4.63,1.03
1702,17920490,0,1,1,4,198.0,40,5.0,4.77,0.63
1703,17934100,0,1,0,4,109.0,4,4.5,4.5,2.35
1704,17937371,0,1,1,1,89.0,2,5.0,4.0,0.03
1705,17948969,0,2,0,2,110.0,4,4.75,4.5,0.06
1706,17949978,1,6,1,5,245.0,29,5.0,4.93,0.44
1707,17951259,0,3,1,2,58.0,19,4.79,4.74,0.29
1708,17956231,1,1,0,2,97.0,31,4.9,4.55,0.48
1709,17959343,0,1,0,3,80.0,28,4.48,4.5,0.42
1710,17960614,0,1,0,2,80.0,1,0.0,,0.02
1711,17976248,0,2,0,4,95.0,7,5.0,4.8,0.11
1712,17978884,0,1,1,3,54.0,58,4.53,4.7,1.04
1713,17988900,0,1,0,2,90.0,10,4.8,4.8,0.15
1714,17990079,0,3,1,2,50.0,7,4.57,4.71,0.11
1715,18021228,1,1,1,4,186.0,276,4.93,4.89,4.24
1716,18023670,0,1,1,4,80.0,216,4.81,4.81,3.28
1717,18030574,0,1,1,5,175.0,1,4.0,4.0,0.02
1718,18030607,0,2,0,1,50.0,17,4.88,4.67,0.26
1719,18035688,0,4,1,4,121.0,147,4.84,4.85,2.27
1720,18037875,0,1,1,4,475.0,30,4.93,4.97,0.57
1721,18038811,0,1,1,2,52.0,239,4.69,4.61,3.67
1722,18040912,0,1,1,5,54.0,398,4.66,4.53,6.03
1723,18041181,0,1,0,2,32.0,3,5.0,5.0,0.05
1724,18044248,0,2,0,2,75.0,15,4.93,4.71,0.23
1725,18055626,0,1,0,2,69.0,6,4.8,5.0,0.09
1726,18056485,0,1,0,2,60.0,22,4.73,4.35,0.33
1727,18058089,0,55,1,4,182.0,165,4.61,4.9,2.5
1728,18065309,0,1,1,4,60.0,7,4.67,4.67,0.11
1729,18065880,0,1,1,2,173.0,127,4.75,4.61,2.05
1730,18073646,0,2,1,5,143.0,213,4.59,4.83,3.35
1731,18077294,0,1,1,4,200.0,1,5.0,5.0,0.25
1732,18082511,0,1,1,6,300.0,6,5.0,4.67,0.09
1733,18084546,0,1,1,2,150.0,217,4.87,4.98,3.31
1734,18085242,0,1,1,2,140.0,16,5.0,4.93,0.25
1735,18085358,0,1,1,5,175.0,1,0.0,,0.02
1736,18085458,1,6,1,5,241.0,53,4.94,5.0,0.87
1737,18109464,0,1,0,1,45.0,108,4.74,4.98,1.64
1738,18119624,0,1,1,4,169.0,3,5.0,4.5,0.05
1739,18121557,0,1,1,2,59.0,9,4.78,5.0,0.16
1740,18124008,0,2,0,2,55.0,9,5.0,5.0,0.14
1741,18129628,0,1,0,2,69.0,18,4.67,4.6,0.27
1742,18133419,0,2,1,4,130.0,1,5.0,5.0,0.02
1743,18133938,0,1,1,2,50.0,1,0.0,,0.02
1744,18135755,0,1,1,4,450.0,1,5.0,5.0,1.0
1745,18138779,0,1,1,4,500.0,29,4.24,4.41,0.68
1746,18139699,0,1,1,5,150.0,12,4.25,4.73,0.19
1747,18146039,0,2,0,2,65.0,6,4.4,5.0,0.09
1748,18150382,1,5,1,16,1026.0,83,4.83,4.93,1.27
1749,18151164,0,1,0,4,250.0,46,4.89,4.82,0.7
1750,18165621,0,1,0,4,71.0,80,4.65,4.9,1.22
1751,18166558,1,11,1,2,29.0,102,4.88,4.69,1.59
1752,18170033,0,1,0,6,500.0,1,4.0,3.0,0.02
1753,18179375,1,2,1,3,146.0,140,4.9,4.68,2.12
1754,18179488,1,2,1,1,30.0,98,4.91,4.76,1.51
1755,18193876,0,7,1,4,85.0,91,4.59,4.74,1.39
1756,18201209,0,1,0,2,90.0,11,4.7,4.56,0.17
1757,18203006,1,2,1,1,139.0,30,4.77,4.9,5.06
1758,18220420,0,1,1,7,500.0,19,5.0,5.0,0.3
1759,18220661,1,2,1,1,40.0,37,4.64,4.75,0.57
1760,18230728,0,1,0,2,60.0,37,4.92,4.78,0.56
1761,18238473,0,2,0,3,70.0,44,4.84,4.59,0.68
1762,18245697,0,1,1,2,35.0,3,3.0,3.0,0.05
1763,18246448,0,8,1,1,53.0,7,4.86,4.57,0.11
1764,18281628,0,1,1,2,55.0,304,4.76,4.69,4.65
1765,18281884,0,1,0,2,69.0,19,5.0,4.88,0.29
1766,18284931,0,1,1,2,43.0,2,4.5,4.0,0.03
1767,18296740,0,1,0,2,33.0,9,5.0,4.0,0.14
1768,18300572,0,1,1,6,220.0,10,5.0,5.0,0.16
1769,18302582,1,6,1,4,200.0,58,4.98,4.89,0.91
1770,18303827,0,1,1,2,100.0,35,4.63,4.55,0.54
1771,18304223,0,2,1,4,42.0,19,4.84,4.39,0.29
1772,18320924,0,11,1,10,1277.0,61,4.84,4.88,0.93
1773,18323759,0,1,1,4,140.0,17,4.71,5.0,0.26
1774,18324582,1,2,1,2,145.0,22,4.7,4.7,0.34
1775,18328816,0,2,1,1,60.0,67,4.64,4.82,1.04
1776,18336892,0,1,1,6,500.0,68,4.21,4.52,1.05
1777,18349413,0,1,1,4,140.0,3,3.67,4.33,0.05
1778,18374092,0,2,0,2,45.0,7,4.67,5.0,0.11
1779,18374461,0,2,1,2,35.0,73,4.9,4.55,1.13
1780,18381404,1,3,1,1,109.0,220,4.94,4.86,3.95
1781,18385965,0,1,0,4,275.0,2,5.0,5.0,0.03
1782,18392187,0,2,1,2,60.0,11,4.82,4.82,0.17
1783,18393249,0,1,1,1,44.0,20,4.95,4.95,0.32
1784,18403769,0,1,1,3,103.0,216,4.8,4.92,3.31
1785,18420208,0,1,1,2,50.0,6,5.0,4.8,0.09
1786,18424712,0,1,1,2,65.0,5,5.0,5.0,0.08
1787,18429190,0,1,1,2,50.0,123,4.52,4.55,1.91
1788,18447127,0,12,1,2,48.0,58,4.38,4.46,0.9
1789,18452093,0,1,1,1,33.0,19,4.78,4.69,0.29
1790,18465694,1,1,1,2,177.0,339,4.95,4.99,5.26
1791,18468018,0,9,1,2,65.0,34,4.3,4.7,0.67
1792,18475022,0,9,1,1,22.0,37,4.59,4.57,0.57
1793,18475161,0,9,1,4,26.0,28,4.81,4.81,0.43
1794,18475231,0,1,0,6,120.0,3,5.0,5.0,0.06
1795,18485920,0,1,1,2,38.0,26,4.76,4.48,0.46
1796,18512545,0,2,1,6,150.0,2,3.5,5.0,0.03
1797,18513357,0,2,0,4,175.0,30,4.28,4.89,0.47
1798,18514743,0,3,1,2,86.0,397,4.64,4.15,6.28
1799,18515537,0,2,0,4,175.0,37,4.06,4.91,0.58
1800,18517231,0,1,1,2,39.0,12,4.55,4.5,0.19
1801,18522501,0,1,0,1,55.0,2,5.0,5.0,0.04
1802,18524372,0,1,0,4,50.0,1,0.0,,0.02
1803,18531822,0,1,1,4,150.0,8,4.57,4.43,0.12
1804,18540909,1,1,0,2,85.0,214,4.92,4.84,3.31
1805,18541533,0,1,1,4,189.0,18,4.67,5.0,0.28
1806,18545836,1,2,1,8,536.0,41,4.85,4.9,0.65
1807,18560100,0,8,1,5,132.0,2,4.5,4.0,0.04
1808,18561575,0,1,1,3,299.0,132,4.73,4.98,2.04
1809,18564627,1,1,0,2,95.0,60,4.87,4.92,0.93
1810,18565443,0,2,1,2,60.0,18,4.35,4.81,0.28
1811,18583477,0,4,1,4,130.0,169,4.89,4.93,2.59
1812,18591323,0,1,1,2,115.0,4,5.0,4.5,0.06
1813,18591643,0,1,1,10,125.0,81,4.91,4.96,1.34
1814,18594694,0,1,1,4,75.0,85,4.83,4.88,1.33
1815,18613392,0,2,1,5,140.0,80,4.8,4.87,1.27
1816,18614233,0,4,1,6,429.0,189,4.8,4.88,2.91
1817,18628779,0,1,1,8,225.0,38,4.89,4.75,0.61
1818,18632887,0,1,1,2,50.0,5,3.75,4.25,0.08
1819,18632998,0,1,1,2,35.0,8,3.83,4.67,0.12
1820,18645908,0,18,1,6,169.0,41,4.5,4.88,0.76
1821,18663965,0,2,1,2,100.0,142,4.74,4.58,2.18
1822,18667423,0,3,1,2,131.0,165,4.88,4.93,2.57
1823,18669552,0,1,1,8,300.0,21,4.81,4.75,0.33
1824,18678187,0,1,0,2,72.86,18,4.18,4.38,0.28
1825,18678766,1,2,1,2,145.0,123,4.95,4.93,2.41
1826,18679209,1,3,1,2,120.0,31,4.93,4.93,0.48
1827,18680433,0,2,1,4,220.0,26,4.92,4.92,0.41
1828,18690122,0,1,1,5,250.0,35,4.86,4.87,0.54
1829,18702963,0,1,1,1,50.0,1,5.0,,0.02
1830,18728763,0,1,1,2,75.0,25,4.63,4.83,0.39
1831,18734212,0,1,1,4,136.0,27,5.0,4.92,0.43
1832,18735152,0,1,0,7,167.0,30,4.9,4.77,0.48
1833,18740243,0,1,0,4,149.0,9,4.89,5.0,0.14
1834,18742855,0,2,1,2,75.0,10,4.6,4.6,0.16
1835,18752180,0,1,1,1,45.0,48,4.81,4.94,0.75
1836,18752569,0,3,1,1,35.0,106,4.56,4.55,1.66
1837,18761639,0,1,1,1,102.0,6,4.83,4.5,0.09
1838,18765494,0,12,1,4,88.0,2,4.0,3.5,0.03
1839,18768867,0,1,0,2,60.0,9,4.88,5.0,0.14
1840,18771887,0,7,1,2,65.0,121,4.43,4.65,1.87
1841,18776839,0,1,1,2,100.0,18,4.88,4.65,0.29
1842,18781803,0,1,1,1,50.0,49,4.72,4.74,0.78
1843,18790387,0,3,1,2,100.0,95,4.91,4.92,1.47
1844,18790712,0,3,1,3,140.0,52,4.96,4.88,0.81
1845,18791251,0,3,1,2,100.0,30,4.93,4.89,0.47
1846,18792748,0,1,0,4,100.0,24,4.88,4.87,0.37
1847,18793005,0,1,1,1,36.0,2,4.0,4.0,0.03
1848,18799672,0,3,1,2,50.0,1,5.0,4.0,0.02
1849,18803712,0,1,1,2,65.0,303,4.77,4.47,4.75
1850,18804967,0,1,0,2,120.0,6,5.0,4.83,0.11
1851,18808719,0,1,0,2,120.0,2,5.0,,0.03
1852,18817733,0,2,0,4,60.0,45,4.98,4.85,0.7
1853,18835412,0,1,1,4,2500.0,15,4.53,4.87,0.23
1854,18837038,0,1,0,4,286.0,17,4.93,4.92,0.26
1855,18845106,0,1,0,4,82.0,5,5.0,4.75,0.08
1856,18845904,0,1,1,2,70.0,4,4.5,4.75,0.06
1857,18847673,0,2,1,2,90.0,3,5.0,4.5,0.05
1858,18848268,0,1,1,2,55.0,260,4.95,4.91,4.09
1859,18853179,0,1,0,4,100.0,37,4.78,4.97,0.59
1860,18853837,1,5,1,4,307.0,295,4.86,4.98,4.57
1861,18854267,0,2,1,1,130.0,2,5.0,4.0,0.03
1862,18856354,0,2,1,10,275.0,34,4.59,4.28,0.55
1863,18861697,0,1,0,2,88.0,37,4.94,4.91,0.57
1864,18864773,0,1,1,6,170.0,12,4.92,4.75,0.19
1865,18869406,1,5,0,1,49.0,3,4.33,4.67,0.05
1866,18869426,0,11,1,6,350.0,126,4.65,4.82,1.96
1867,18869530,1,23,0,2,115.0,196,4.89,4.79,3.05
1868,18870944,0,1,0,1,45.0,1,5.0,5.0,0.02
1869,18886421,0,1,1,1,32.0,3,3.0,3.0,0.05
1870,18903404,0,2,1,6,111.0,184,4.8,4.93,2.86
1871,18903535,0,3,1,2,131.0,109,4.91,4.97,1.7
1872,18904305,1,3,1,2,79.0,342,4.92,4.89,6.25
1873,18912696,0,1,1,2,65.0,8,4.88,4.75,0.13
1874,18914686,0,1,1,4,300.0,102,4.91,4.8,1.58
1875,18926197,0,1,1,4,110.0,1,5.0,4.0,0.02
1876,18926846,0,1,1,2,53.0,6,5.0,4.67,0.09
1877,18929614,0,7,1,2,64.0,80,4.62,4.79,1.24
1878,18932296,0,1,1,2,111.0,22,4.95,4.95,6.17
1879,18938916,0,3,1,2,60.0,145,4.74,4.72,2.25
1880,18945731,0,1,1,4,120.0,31,4.81,4.87,0.49
1881,18947620,0,1,1,2,162.0,63,4.86,4.58,0.99
1882,18954805,0,1,1,2,63.0,3,3.33,3.33,0.05
1883,18955822,0,1,1,4,130.0,9,4.0,4.14,0.14
1884,18974495,0,1,1,4,100.0,28,4.44,4.59,0.44
1885,18987596,0,1,1,2,80.0,22,4.95,4.86,0.38
1886,18990564,0,1,0,5,270.0,4,4.75,4.75,0.06
1887,18991499,1,2,1,3,99.0,132,4.86,4.73,2.64
1888,18993080,0,2,1,2,60.0,103,4.53,4.89,1.63
1889,18994318,0,1,0,2,50.0,1,5.0,5.0,0.02
1890,18994714,0,1,0,2,36.0,5,4.0,3.67,0.08
1891,18995514,0,1,1,2,85.0,16,4.57,4.79,0.25
1892,18995584,0,1,1,1,99.0,23,4.86,4.71,0.37
1893,19010374,0,6,1,2,188.0,71,4.83,4.68,1.12
1894,19023547,0,1,1,2,65.0,2,3.5,5.0,0.03
1895,19026019,0,1,0,2,150.0,21,5.0,4.94,0.33
1896,19026252,0,1,1,2,70.0,17,4.75,4.63,0.31
1897,19027258,0,1,0,6,160.0,4,5.0,4.33,0.06
1898,19027677,0,1,0,2,123.0,25,5.0,4.92,0.4
1899,19028229,0,1,0,2,290.0,4,5.0,4.67,0.06
1900,19033848,0,1,1,2,50.0,20,4.74,4.65,0.32
1901,19035659,0,1,0,2,55.0,5,4.8,4.6,0.08
1902,19042258,0,1,1,3,78.0,5,4.0,4.4,0.08
1903,19062713,0,2,1,4,150.0,4,4.75,4.75,0.06
1904,19064774,0,1,1,2,80.0,23,4.91,4.77,0.36
1905,19078972,0,1,0,4,76.0,20,4.2,4.5,0.31
1906,19082277,0,12,1,2,133.0,70,4.6,4.84,1.09
1907,19091481,0,1,0,4,111.0,21,4.9,4.8,0.33
1908,19091994,0,2,0,1,62.0,63,4.87,4.84,0.99
1909,19101139,0,2,0,1,31.0,16,4.85,4.0,0.25
1910,19118846,0,1,1,2,59.0,53,4.96,4.78,0.83
1911,19119814,0,1,1,2,50.0,2,5.0,4.0,0.03
1912,19130837,0,1,1,2,100.0,1,5.0,5.0,0.02
